Start Date,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
18-01-2005,58.18,27.78,61.87,55.14,109.61,28.53,43.1,8.13,51.36,69.98,104.44,31.82,86.05,33.71,68.44,356.18,535.95,142.6,122.84,26.95,102.27,418.55
19-01-2005,58.51,27.56,61.66,54.83,108.7,28.89,42.73,8.15,51.89,66.84,106.56,32.08,85.57,33.37,69.05,354.7,542.65,142.05,122.43,26.83,102.89,408.15
20-01-2005,58.26,30.64,59.94,54.37,107.39,29.16,42.66,8.2,51.14,65.88,108.56,32.35,86.98,32.91,67.69,359.95,537,142.15,122.8,26.85,105.86,394.75
21-01-2005,58.26,30.64,59.94,54.37,107.39,29.16,42.66,8.2,51.14,65.88,108.56,32.35,86.98,32.91,67.69,359.95,537,142.15,122.8,26.85,105.86,394.75
24-01-2005,57.71,29.93,60.2,53.89,105.98,29.88,43.39,8.26,49.14,64.47,110.12,32.95,86.58,32.34,65,364.6,513.95,147.55,119.09,26.11,101.84,410.35
25-01-2005,57.13,30.2,61.55,54.9,106.76,30.51,43.71,8.12,52.06,64.92,109.3,33.55,87.03,33.6,65.89,364.58,524.1,149.5,119.55,26.06,101.04,421.7
26-01-2005,57.13,30.2,61.55,54.9,106.76,30.51,43.71,8.12,52.06,64.92,109.3,33.55,87.03,33.6,65.89,364.58,524.1,149.5,119.55,26.06,101.04,421.7
27-01-2005,57.64,30.76,63.58,54.81,108.3,30.81,42.85,8.32,53.77,65.55,107.14,34.77,87.67,34.74,67.7,365.58,540,151.6,122.01,26.93,101.41,437.95
28-01-2005,59.48,31.1,66.68,58.7,109.91,31.55,45.35,8.55,53.99,68.99,109.82,34.81,88.47,36.34,70.09,371.5,531.4,153.15,127.35,27.83,107.26,448.7
31-01-2005,60.63,30.26,67.51,60.66,110.99,32.04,46.02,8.82,56.46,70.81,114.62,35.99,90.96,37.03,70.77,368.23,538.1,159.8,129.29,28.83,111.69,453.75
01-02-2005,61.84,30,67.42,59.82,113.54,31.69,45.98,8.79,56.02,71.54,112.92,35.53,91.36,36.46,69.86,355.23,531.45,168.4,128.86,29.4,109.78,449.55
02-02-2005,60.77,29.45,67.52,61.2,116.46,31.84,45.3,8.58,55.86,72.81,113.9,34.89,91.16,36.69,68.85,354.7,529.95,164.65,129.49,29.8,108.81,450.15
03-02-2005,61.61,29.55,68.56,61.9,117.26,32.82,45,9.09,57.35,75.04,114.38,34.69,92.66,37.94,69.66,355.55,533.95,165.6,131.33,30.49,109.99,460.25
04-02-2005,61.18,29.82,67.96,61.15,118.39,32.92,45.63,8.98,56.72,75.96,113.94,34.53,91.89,38.63,70.55,366.15,542.8,165.9,130.34,30.8,110.05,463.05
07-02-2005,60.4,29.6,67.43,60.65,116.78,33.12,45.78,8.9,56.18,73.77,111.48,34.74,91.34,41.26,69.07,363.53,533.45,162.1,126.87,31.3,108.69,459.15
08-02-2005,60.8,29.34,67.21,59.93,117.91,32.8,45.73,9.27,57.05,73.57,109.4,35.16,91.07,41.6,69.55,366.9,528.4,160,127.73,31.92,107.47,465.55
09-02-2005,61.18,29.5,68.31,61.53,117.46,33.22,45.68,11.12,58.81,75.35,109.64,35.52,91.54,42.29,69.39,369.3,529.65,160.45,127.81,31.84,110.72,487.9
10-02-2005,61.79,29.57,69.12,61.18,115.93,33.01,45.78,10.23,57.95,75.08,110.38,35.54,90.94,48.46,68.72,370.85,532.45,154,127.78,33,110.83,481.15
11-02-2005,62.35,29.64,70.94,61.7,116.92,33.08,46.25,11.01,57.5,75.35,110.56,35.88,91.21,42.97,69.76,372.25,550.35,155.45,131.48,33.03,110.56,500.4
14-02-2005,61.91,29.31,70.26,62.79,117.78,33.56,46.3,11.01,56.86,75.05,110.68,36.01,91.51,42.63,71.61,373.03,563.95,151.8,135.6,32.18,111.27,491.05
15-02-2005,61.41,29.17,70.19,62.37,116.85,33.33,45.71,10.57,56.25,73.99,109.76,36.07,91.1,41.37,70.9,376.38,555.6,152.15,136.37,31.34,111.47,490.05
16-02-2005,60.94,29.01,68.01,62.56,118.37,33.72,45.34,11.05,56.2,74.63,109.82,36,89.53,43.09,70.93,372.88,548.7,143.9,136.48,30.51,112.57,471.8
17-02-2005,61.03,28.86,67.39,62.24,116.79,34.15,45.19,11.04,55.83,73.62,109.78,36.01,89.91,41.6,70.09,370.53,531.4,144.95,135.87,30.33,113.41,473.65
18-02-2005,60.84,28.45,66.75,62.1,117.36,34.32,44.04,11.2,56.42,71.9,108.76,36.09,89.57,40.91,69.36,360,535.8,144.75,135.29,29.99,113.92,463.1
21-02-2005,60.88,28.09,66.47,62.34,116.49,33.86,43.65,10.71,56.05,71.34,106.22,35.09,90.04,40.91,68.09,360.8,542,142.65,133.99,30.46,113.31,465.85
22-02-2005,61.45,28.53,67.89,64.18,115.87,34.2,43.65,10.54,56.06,70.58,107.16,36.03,89.99,40.91,68.58,361.75,540,145.45,135.06,31.18,118.63,473.75
23-02-2005,62.45,28.56,67.64,63.87,117.42,34.32,43.9,10.71,55.81,69.94,106.02,35.74,90.48,40.91,68.17,364.3,536.6,143.9,133.79,32.32,121.14,471.3
24-02-2005,62.3,28.77,66.94,65.18,117.28,34.16,44.88,10.79,57.6,69.21,103.28,35.69,90.68,40.91,67.97,359.9,537.1,142.75,135.27,32.28,117.75,472.95
25-02-2005,61.52,28.62,66.14,64.63,118.9,33.99,44.38,10.44,57.02,68.9,103.48,35.56,93.63,40.91,67.5,355.33,519.4,140.55,136.22,32,120.26,474.35
28-02-2005,63.35,28.76,67.15,67.42,118.85,35.01,44.12,10.25,58.73,71.37,104.24,35.55,94.74,40.91,70.19,360.15,544.55,144.05,140.01,32.91,120.92,473.1
01-03-2005,62.36,29.75,67.65,65.62,115.22,34.92,44.92,10.64,57.76,68.03,103.82,35.89,96.31,40.91,67.79,362.28,548.55,146.2,136.33,35.56,126.26,463.5
02-03-2005,62.6,29.8,67.27,66.64,116.22,35.54,44.67,10.67,57.68,67.66,103.24,36.21,95.2,40.91,67.34,362.2,550.3,146.85,136.69,37.39,123.76,462.1
03-03-2005,63.62,29.93,69.23,67.65,117.37,35.7,44.87,10.74,57.61,68.29,107.3,36.01,98.87,40.91,69.89,360.95,563.05,150.3,138.4,36.92,122.41,473.85
04-03-2005,65.15,30.51,69.74,67.31,119.7,35.56,44.88,10.66,58.59,67.98,108.08,35.35,99.16,40.91,72.25,362.45,560.2,149.8,139.64,36.21,124.18,483.6
07-03-2005,66.85,30.36,69.66,68.55,120.83,36.05,44.91,11.25,60.11,67.72,106.68,35.31,100.36,40.91,72.43,362.08,562.5,144.95,140.76,36.65,122.13,469.2
08-03-2005,67.32,30.53,68.76,68.31,124.1,36.21,44.86,11.14,61.42,68.63,108.98,36.33,100.37,40.91,71.99,372.5,554.65,146.05,141.51,35.77,123.04,465.2
09-03-2005,66.95,30.51,67.44,68.01,122.95,35.83,45.27,10.91,62.42,67.12,118.18,35.81,101.46,40.91,71.6,375.75,553.85,144.15,140.74,36.78,121.94,459.95
10-03-2005,67.65,30.69,66.84,70.01,122.48,35.76,45.16,11.82,61.54,67.14,113.92,35.91,103.47,40.91,70.69,379.08,555.4,144.15,139.5,37.24,121.21,461.6
11-03-2005,66.96,29.9,66.77,69.52,121.9,36.58,45.05,12.56,60.97,66.64,112.12,35.71,101.23,40.91,70,371.93,563.75,143.65,138.42,37.38,121.54,457.65
14-03-2005,65.95,29.65,66.42,69.26,124.16,36.29,44.97,12.59,60.27,65.65,110.08,36.27,101.17,40.91,69.63,370.78,574.85,138.3,139.13,36.11,121.84,453.8
15-03-2005,65.02,29.77,66.11,69.03,122.78,36.71,45.35,12.19,59.39,64.84,113.4,37.34,101.45,40.91,68.6,376.83,564,135.8,138.18,36.09,120.68,449.45
16-03-2005,65.41,29.67,66.26,68.68,123.12,36.51,44.99,12.27,59.42,65.5,113.32,37.6,101.02,40.91,68.53,378.38,553.65,135.4,137.07,36.5,118.33,449.85
17-03-2005,64.07,29.65,64.57,68.51,120.46,35.72,44.57,11.8,57.24,64.45,112.84,38.96,101.38,40.91,68.17,373.85,539.8,133.8,136.32,36.37,116.56,437.45
18-03-2005,65.13,29.14,64.64,68.66,118.67,36,44.84,11.7,56.59,63.97,110.62,39.17,101.22,40.91,68.83,359.38,539.1,133.65,137.5,36.48,114.74,448
21-03-2005,63.75,28.81,63.64,68.18,117.55,35.72,44.36,12,55.92,64.51,109.7,39.24,100.58,40.91,68.72,361.68,535.85,130.25,139.78,36.52,113.68,428.95
22-03-2005,62.04,28.36,61.95,65.4,113.08,34.62,44.59,11.61,55.18,63.36,105.56,39.15,99.46,40.91,67.85,365.43,530.7,130.8,138.98,36.56,112.01,420.8
23-03-2005,62.96,28.53,61.36,62.05,112.92,33.86,44.07,10.85,53.17,62.15,104.14,39.1,95.73,39.02,65.79,376.98,545.6,133.65,135.15,34.43,109.46,411.75
24-03-2005,63.78,29.38,61,62.68,112.05,34.18,43.84,10.79,51.95,62.18,101.34,39.11,94.54,36.92,64.76,375.63,544.35,134.7,134.94,33.03,107.96,411.75
25-03-2005,63.78,29.38,61,62.68,112.05,34.18,43.84,10.79,51.95,62.18,101.34,39.11,94.54,36.92,64.76,375.63,544.35,134.7,134.94,33.03,107.96,411.75
28-03-2005,64.48,29.19,59.94,62.79,111.32,34.68,43.55,11.12,53.3,60.88,102.86,39.14,95.77,37.89,64.54,386.28,540.7,134.85,136.63,33.88,111.78,421.2
29-03-2005,62.55,28.34,59.69,60.54,109.42,33.3,44.02,10.48,53.7,58.82,100.38,38.51,92.57,36.81,64.34,371,519.05,131.25,135.41,33.6,109.11,411.85
30-03-2005,61.86,28.48,60.79,62.36,109.43,32.84,43.9,10.71,53.33,58.54,100.46,39.13,95.52,36.21,63.25,372.8,544.25,131.25,135.64,34.49,108.73,418.95
31-03-2005,62.19,29.82,62.11,61.77,110.52,33.25,43.21,11.45,54.49,58.92,102.32,39.2,98.37,36.25,67.32,369.58,548,131.95,141.07,33.95,111.06,421.3
01-04-2005,64.31,30.06,63.22,63.22,115.54,33.93,43.08,11.94,55.15,61.34,103.62,39.35,97.88,39.16,67.49,371.75,544.5,132.2,139.74,33.92,113.46,430.5
04-04-2005,64.36,29.98,61.37,62.93,117,32.63,43.54,12.25,55.22,59.87,104.36,39.11,99.22,37.36,67.66,372.25,536.6,131.5,139.29,33.04,114.91,420.05
05-04-2005,63.33,30.01,60.96,60.89,117.04,31.7,43.13,12.09,54,60.5,103.88,39.1,101.35,36.58,66.28,373.28,539.7,129.75,138.84,33.47,114.21,403.1
06-04-2005,65.1,30.46,60.08,61.47,116.78,32.37,42.79,12.19,55.34,60.98,103.52,39.11,101.73,37.19,67.17,373.88,535.3,132.75,139.77,33.56,113.89,407.5
07-04-2005,64.4,30.56,59.76,61.8,116.47,31.99,42.64,12.24,56.32,61.06,101.06,39.1,99.52,36.78,68.24,374.65,541.25,132.05,136.77,33.61,111.53,410.45
08-04-2005,63.42,31.12,59.53,61.62,114.84,31.59,42.64,11.93,54.67,60.7,100.64,39.54,98.45,36.21,66.74,373.05,533.55,132.05,132.99,32.81,109.28,411.5
11-04-2005,62.34,31.07,59.22,60.61,113.89,31.61,42.63,11.42,55.71,60.18,99.46,39.11,97.33,36.17,65.48,374,526.35,130,129.86,33.21,106.39,402.2
12-04-2005,62.49,31.21,59.34,61,114.32,32.24,42.63,11.87,55.85,60.85,99.94,39.11,98.19,36.89,64.8,373.38,525.65,132.45,132.35,33.79,107.56,407.65
13-04-2005,62.14,31.5,58.81,60.92,113.43,31.59,42.82,11.8,56.15,61.02,99.8,39.14,97.66,36.64,64.76,368.65,513.65,134.95,131.34,33.01,107.29,411.65
14-04-2005,62.14,31.5,58.81,60.92,113.43,31.59,42.82,11.8,56.15,61.02,99.8,39.14,97.66,36.64,64.76,368.65,513.65,134.95,131.34,33.01,107.29,411.65
15-04-2005,60.34,30.6,57.15,58.66,106.9,30.37,42.75,11.24,53.86,60.6,93.76,38.99,94.51,35.42,60.76,355.98,517.5,132.25,122.32,31.59,105.8,404.7
18-04-2005,59.06,30.65,57.74,58.5,105.26,29.37,42.78,11.53,52.04,62.38,92.84,39.11,92.33,35.84,59.68,343.85,501.1,130.1,119.62,30.71,106.81,412.15
19-04-2005,58.54,30.56,56.49,58.16,105.91,28.79,42.9,11.51,53.13,61.3,93.82,39.25,93.39,34.67,57.89,344.63,486.45,126.9,119.54,29.44,104.67,415
20-04-2005,60.37,30.5,57.38,58.55,106.89,30.1,43.59,12.07,54.08,61.23,95.64,39.1,95.06,35.57,59.7,346.13,515.1,131.2,121.75,29.71,105.63,427
21-04-2005,61.83,31.09,57.11,59.29,107.82,30.59,45.02,13.16,54.58,61.51,96.68,39.1,94.62,36.11,60.61,345.7,515.65,131.2,121.55,29.71,108.11,432.85
22-04-2005,62.36,30.97,58.06,58.53,107.57,29.99,45.85,13.42,54.02,60.66,97.8,39.23,95.34,35.82,64.61,340.9,506.5,132.2,124.95,32.07,110.27,439.35
25-04-2005,62.27,30.77,57.7,58.88,107.21,30.12,45.41,13.18,54,60.45,97.48,38.99,95.67,35.09,65.06,330.13,507.5,133.75,124.28,31.5,110.58,440.7
26-04-2005,62.32,30.69,56.71,58.94,107.17,29.74,45.1,13.16,53.86,60.3,97.62,38.63,93.92,34.49,64.21,333.18,504.55,137.75,122.41,31.79,108.4,430.8
27-04-2005,61.39,31.15,55.54,58.49,106.95,28.99,44.66,12.61,53.75,59.47,101.98,37.87,92.38,33.31,63.71,328,501.8,143.35,119.63,31.4,107.53,418.45
28-04-2005,61.94,32.23,54.54,57,105.71,28.47,47.66,12.37,53.99,59.07,103.08,36.78,92.98,32.77,64.55,322.52,521,144.5,119.1,30.71,107.92,414.8
29-04-2005,60.14,31.95,55.36,55.18,101.2,28.27,46.24,12.05,53.5,57.78,105.64,37.21,90.13,31.57,63.29,318.63,503.65,137.55,117.93,30.31,107.4,406.4
02-05-2005,60.8,31.31,55.49,55.6,103.18,28.61,45.95,12.02,53.98,60.68,106.28,37.05,91.9,31.09,64.02,316.88,515.2,133.25,119.7,30.18,107.59,403.25
03-05-2005,61.61,31.42,55.81,56.52,103.8,28.47,46.4,12.19,54.03,59.96,105.92,37.95,91.73,31.24,62.95,318.52,513.3,132.45,118.84,30.29,107.72,410.65
04-05-2005,61.66,31.7,57.61,57.29,103.69,29.36,45.62,12.35,53.92,60.77,106.64,37.73,92.8,31.66,63.31,325.88,528.8,135.5,121.1,30.57,110.77,413.7
05-05-2005,61.63,31.47,59.22,58.13,102.46,29.43,45.79,12.36,54.65,60.88,106.84,37.46,95.24,32.77,63.96,335.98,539.4,134.95,124.7,31.9,114.77,415.6
06-05-2005,62.54,32.02,58.83,58.22,103.87,29.38,45.72,12.24,54.1,63.06,108.52,37.9,95.78,32.7,63.83,333.9,540.55,134.1,126.35,32.19,112.41,432.65
09-05-2005,63.03,32.96,59.61,58.65,104.13,30.1,46.84,12.62,54.03,61.96,109.76,37.88,96.84,33.24,64.84,338.53,550.5,132.2,131.04,32.14,113.63,439.8
10-05-2005,61.99,32.71,59.05,58.23,102.43,29.73,46.53,12.54,54.08,60.52,109.86,38.02,97.64,33.76,65,331.78,546.9,132.7,128.7,32.15,112.95,437.35
11-05-2005,61.79,32.81,57.87,58.04,103.15,29.63,45.86,12.44,53.5,60.52,110.54,38.48,97.25,32.92,64,327.52,551.2,131.65,129.12,33.26,111.32,433.15
12-05-2005,61.4,32.6,58.18,58.38,103.54,29.68,46.73,13.58,52.94,62.26,111.08,38.03,98.29,33.39,64.54,329.05,552.05,130.55,128.82,32.96,112.78,438.2
13-05-2005,61.08,32.89,57.62,58.43,103.29,29.82,47.09,13.81,53.3,62.07,113.06,38.48,97.79,33.75,63.83,334.63,546.35,131.6,127.06,34.36,113.46,434.7
16-05-2005,61.53,33.05,59.04,59.76,103.88,30.11,47.16,14.12,53.96,62.65,112.26,39.08,98.84,33.92,66.12,337.83,552.05,132.65,129.87,34.77,114.54,453.9
17-05-2005,59.9,32.86,59.08,59.19,103.06,29.35,47.22,13.59,53.68,62.69,111.94,39.46,97.16,33.95,65.97,340.45,550.1,131.7,129,34.49,114.02,446
18-05-2005,60.32,33.01,59.11,60.5,100.25,29.59,47.52,13.58,53.5,62.4,111.24,38.86,95.79,33.79,65.46,340.53,556.75,130.5,127.64,34.19,114.51,447.8
19-05-2005,59.72,33.31,59.52,60.25,99.59,29.58,47.48,14.49,54.31,62.65,110.82,39.01,95.03,33.26,66.03,341.08,560.65,130.25,131.05,34.24,116.02,446.15
20-05-2005,59.28,33.28,59.69,61.23,99.04,29.45,47.34,14.38,53.77,63.31,109.36,39.02,94.26,32.61,66.55,344.65,567.95,130.05,133.78,34.7,119.67,445.2
23-05-2005,60.5,33.15,60.11,61.36,98.87,29.12,47.72,14.49,55,66.3,109.36,38.42,96.5,31.78,66.87,347.48,571.1,127.85,133.41,35.02,120.11,453.85
24-05-2005,60.48,33.39,60.28,62.52,99.28,29.69,49.26,14.48,54.65,66.29,111.74,38.61,96.97,31.01,68.48,345.58,568.5,129.3,134.72,35.01,120.11,458.05
25-05-2005,60.44,33.69,61.23,63.91,99.19,29.45,50.53,14.9,54.03,66.52,112.9,38.9,98.13,30.62,68.93,352.23,578.75,129.45,135.7,35.07,119.96,460.35
26-05-2005,60.41,34.04,62.79,64.5,99.06,29.5,51.76,14.91,53.8,64.52,114.34,39.69,100.6,29.67,71.87,362.25,594.4,132.05,137.82,34.53,122.77,462.55
27-05-2005,60.51,34.9,62.91,63.05,100.29,30.06,50.41,14.99,54.07,65.75,114.8,39.71,100.18,30.71,72.66,357.43,579.95,138.2,139.52,34.78,121.74,466.4
30-05-2005,60,34.61,61.82,62.48,96.67,29.95,49.47,14.79,54.02,66.35,115.9,39.01,101.29,31.13,70.98,362,569.35,144.45,139.25,34.64,117.57,466.75
31-05-2005,60.93,35.54,63.89,63.25,96.33,30.12,48.63,14.88,53.96,65.13,115.86,38.42,102.53,31.48,71.82,362.4,552.9,143.25,140.65,37.35,116.44,465.45
01-06-2005,61.62,35.37,64.63,62.28,95.07,29.55,48.95,15.53,53.6,65.24,116.88,38.89,103.32,30.97,71.37,365.88,560,149,138.88,39.96,116.8,460.45
02-06-2005,60.35,34.69,63.62,61.82,92.15,28.94,49.69,15.42,53.98,65.46,115.72,38.61,102.69,30.4,70.32,367.23,557.9,147.35,137.58,38.55,120.47,451.05
03-06-2005,63,35.17,64.19,62.5,93.3,28.99,50.36,15.85,54.58,64.88,116.3,39.08,104.16,30.41,72.41,365.58,557.85,146.8,140.99,37.92,123.63,454.15
06-06-2005,62.9,35.14,64.7,64.37,92.32,28.98,51,16.18,55.33,63.15,115.94,39.05,104,30.42,71.86,361.13,552.3,147.6,138.53,39.09,122.29,455.25
07-06-2005,62.4,34.45,64.29,64.71,93.22,28.13,51.34,16.05,58.84,62.48,115.92,39.64,103.69,29.82,73.4,363.4,555.25,143.5,139.55,39.86,123.03,457.55
08-06-2005,63.6,35.13,65.04,65.09,95.32,28.14,51.42,15.94,58.59,61.69,118.16,39.08,102.43,28.87,73.69,355.75,557.3,142.45,143.52,39.57,122.76,464.1
09-06-2005,63.67,35.02,66.62,65.04,96.96,28.01,50.51,16.43,57.91,62.3,117.44,39.11,101.19,29.13,72.84,353.35,555.6,147.8,139.8,39.35,126,459.3
10-06-2005,64.53,34.72,66.4,64.21,94.7,27.73,50.95,17.15,57.63,62.83,116.58,39.27,100.39,28.72,72.62,356.93,551.8,145.9,138.27,39.24,122.34,449.35
13-06-2005,64.87,34.94,68.2,64.33,94.57,27.43,50.86,18.17,58.23,62.32,116.04,39.11,101.97,28.1,72.43,357.7,545.6,149.7,139,38.78,127.76,445.2
14-06-2005,65.38,34.9,68.7,64.74,95.54,27.73,51.22,18.06,59.35,61.33,116.16,39.54,103.27,27.89,72.57,361.48,540.35,148,139.7,39.02,126.79,435.5
15-06-2005,65.48,34.76,68.86,65,96.62,28.14,52.08,18.08,59.11,61.9,115.28,39.55,104.03,28.55,73.6,368.55,549.4,149.1,141.04,38.5,126.85,437.35
16-06-2005,67.23,34.43,68.5,64.15,95.78,28.14,52.46,18.45,59.55,61.1,114.38,39.42,102.99,28.09,73.7,361.35,550.8,149.2,142.53,38.2,125.19,439.55
17-06-2005,68.37,34.36,69.59,62.96,96.88,28.26,51.9,18.09,59.72,61.37,113.98,39.14,102.11,27.34,74.63,359.6,551.05,149.35,143.01,37.79,123.93,443.3
20-06-2005,71.81,34.12,70.8,61.99,101.11,28.9,52.3,17.61,59.86,61.96,113.9,38.71,102.47,27.43,75.91,360.3,548.15,148.4,148.19,37.42,122.27,442.25
21-06-2005,73.59,34.24,70.42,62.82,101.65,29.61,51.68,17.57,60.26,60.82,121.94,40.35,105.07,27.65,75.88,361.05,550.15,152.65,149.59,37.44,122.66,453.9
22-06-2005,74.55,34.99,72.72,62.38,100.86,30.18,52.04,17.81,59.01,61.53,124.98,40.39,106.53,27.78,76.18,364.9,554.9,154.4,149.32,39.01,126.07,465.75
23-06-2005,74.1,34.96,72.87,64.45,101.9,30.34,52.47,17.86,58.05,60.75,124.28,40.26,106.17,27.58,75.91,366.83,580.8,155.35,146.52,39.69,124.08,465.3
24-06-2005,74.56,35.62,72.07,64.02,103.16,30.1,52.69,18.12,58.25,61.13,125.72,40.08,107.61,27.14,75.23,364.18,601.95,163.2,144.57,39.44,126.31,471.8
27-06-2005,73.88,36.37,72.59,63.36,101.82,29.79,53.86,18.36,59.97,62.38,124.28,40.53,109.9,26.25,75.69,363.3,584.85,162.45,146.15,39.77,127.57,477.45
28-06-2005,71.7,35.39,70.78,62.46,102.12,28.33,52.26,17.93,59,61.38,124.36,40.12,108.6,24.89,74.32,363.58,576.7,162.8,143.29,39.1,124.87,472.85
29-06-2005,73.1,35.88,69.44,63.49,103.54,28.7,53.87,18.51,60.16,61.23,124,41.21,110.56,25.87,75.62,371.7,576.85,162.75,145.29,39.21,126.21,461.1
30-06-2005,73.18,36.94,69.72,64.33,102.25,28.17,54,18.72,63.61,61.22,125.46,41.1,114.16,25.09,76.89,376.68,582.5,164.05,147.39,39.29,125.81,464.65
01-07-2005,72.9,37.12,71.56,66.63,101.5,28.53,54.46,18.98,61.8,61.88,127.76,41.26,109.24,24.89,74.73,380.7,583.3,164.85,146.94,39.45,131.42,471.55
04-07-2005,73.39,37.4,72.72,67.14,104.66,28.68,55.96,19.57,63.2,61.33,131.64,41.95,109.8,24.9,74.9,388.78,583.75,164.3,149.64,39.94,129.97,463.15
05-07-2005,72.67,37.18,72.65,66.44,104.61,28.77,55.82,19.95,63.31,60.85,127.74,42.05,108.86,25.39,73.86,391.5,578.85,162.8,145.64,40.03,131.5,462.75
06-07-2005,73.49,37.25,74.63,68,107.23,29.04,56.46,20.26,64.66,62.07,128.18,42.65,108.33,26.45,73.77,394.45,576.75,163.15,146.6,40.06,133.99,460.1
07-07-2005,69.93,37.35,74.88,67.01,103.36,29.33,55.96,20.47,64.05,60.38,125.76,42.13,103.49,26.3,71.29,386.03,581.25,158.35,144.99,40.29,133.27,448.4
08-07-2005,70.65,37.73,75.55,67.71,103.8,30.04,57.17,22.15,65.18,60.01,127.16,42.98,102.24,26.72,72.53,384.43,586.6,158.65,145.93,41.41,136.06,448.2
11-07-2005,72.2,37.9,75.83,67.43,105.56,30.02,56.63,24.63,66.4,59.05,127.78,43.56,102.91,26.87,71.92,389.3,592.8,158.2,144.74,42.5,138.56,447.15
12-07-2005,72.7,38.76,74.24,67.73,104.97,29.88,55.82,26.96,65.8,58.18,130.4,42.03,104.79,26.23,70.47,378.5,607.9,158.75,138.83,42.29,138.94,456.6
13-07-2005,71.86,38.42,74.12,68.53,105.05,29.44,55.57,26.65,64.29,57.61,129.4,42.05,102.65,25.82,71.16,374.8,632.2,156.7,137.84,41.24,140.36,450.5
14-07-2005,73.06,39.22,74.43,67.22,105.01,29.07,55.61,24.53,64.52,56.72,130.14,41.89,102.44,25.8,69.86,369.2,620.55,155.65,133.49,41.55,137.72,449.65
15-07-2005,75.93,39.28,74.68,67.85,105.59,29.47,56.04,24.92,63.06,56.88,132.4,41.83,103.12,25.63,70.68,374.43,628.4,156.3,137.24,41.14,140.13,454.1
18-07-2005,75.38,38.64,74.43,67.6,106.37,30.06,56.75,25.71,62.78,57.12,133.82,43.33,101.92,25.95,71.34,380,654.3,159.95,142,40.15,143.22,452.8
19-07-2005,75.7,37.75,76.23,68.07,105.87,30.65,58.2,25.45,63.98,57.39,133.9,44.41,101.99,26.67,71.7,380.75,638.35,159.9,141.03,40.7,143.11,458.15
20-07-2005,77.35,37.18,75.55,68.38,106.72,30.81,59.93,25.09,64.14,57.39,132.54,45.86,102.22,27.12,71.97,381.13,615,160.25,139.58,41.55,143.96,460.15
21-07-2005,77.25,36.34,74.58,66.96,107.18,30.65,60.14,24.34,64.16,57.53,133.04,45.81,102.02,27.34,71.4,381.58,607.3,158.45,138.06,41.93,138.65,464.55
22-07-2005,78.54,36.54,77.53,68.03,108.14,31.4,58.29,24.63,64.85,58.63,136.34,45.74,104.27,27.54,71.77,384.28,616.6,161.7,139.92,42.48,139.7,463.2
25-07-2005,78.31,37.02,80.68,70.11,109.04,31.95,57.09,24.71,67.47,58.99,136.88,44.52,107.26,27.44,71.57,383.15,605.6,165.5,139.31,42.83,138.18,465.25
26-07-2005,78.72,37.64,82.37,70.91,109.53,32.34,55.15,24.79,67.83,59.12,134.42,45.65,107.94,27.86,71.1,401.53,609.95,164.05,139.15,43.01,136.83,469.15
27-07-2005,79.6,37.61,81.79,73.13,110.64,31.12,55.95,24.73,70.52,60.07,135.38,45.87,107.69,27.52,73.03,405.1,609.9,164.35,139.41,43.01,136.55,482.1
28-07-2005,79.6,37.61,81.79,73.13,110.64,31.12,55.95,24.73,70.52,60.07,135.38,45.87,107.69,27.52,73.03,405.1,609.9,164.35,139.41,43.01,136.55,482.1
29-07-2005,80.11,37.4,85.16,75.5,107.68,30.48,57.56,24.1,69.95,61.1,134.78,45.56,104.28,27.17,73.88,418.63,622.7,166.65,141.78,42.61,140.89,482.7
01-08-2005,80.61,36.95,85.81,74.52,107.82,30.25,56.43,24.79,67.65,62.03,133.54,46.04,104.63,26.8,72.62,415.65,632.65,174.1,141.53,42.44,139.09,492
02-08-2005,84.45,37.14,84.76,75.81,109.87,30.94,57.06,26.45,66.9,64.57,135.24,46.16,106.36,26.59,72.66,423.15,631.45,171.2,143.7,43.03,138.78,498.15
03-08-2005,81.38,38.19,86.51,76.47,111.89,30.6,57.48,26.28,67.68,64.52,135.34,46.39,107.46,26.66,73.44,426.48,626.95,167.85,147.25,43.96,143.48,500.45
04-08-2005,83.05,38.58,85.36,76.27,113.78,31.76,57.48,26.03,68.45,62.27,134.88,46.48,106.33,27.68,73.41,423.28,630.65,167.5,144.59,45.58,151.48,500.65
05-08-2005,82.66,38.66,85.47,76.02,114.71,32.19,56.82,26.16,67.41,61.22,136.26,45.85,105.61,27.75,72.42,415.73,615,165.3,143.22,48.13,148.22,501.8
08-08-2005,81.01,38.3,84.7,73.48,113.67,32.17,56.5,24.9,65.78,59.98,132.88,46.82,106.02,27.41,70.69,401.8,606.55,161.9,141.92,50.04,145.66,496.05
09-08-2005,80.6,37.78,84.21,73.31,114.42,32.17,55.58,24.4,65.43,58.71,128.56,45.86,106.57,27.36,71.85,401.78,608.65,160.55,141.51,49.76,147.27,485.8
